id	formula_src	charge_src	inchikey_src	smiles_src	pka_src	pkb_src	deltag_method	deltag_used_src	deltag_gc_src	deltag_eq_src
cpd34340	MetaCyc:CPD-16906;ChEBI:79036	MetaCyc:CPD-16906;ChEBI:79036	MetaCyc:CPD-16906;ChEBI:79036	MetaCyc:CPD-16906;ChEBI:79036	MetaCyc:CPD-16906	MetaCyc:CPD-16906	GC	MetaCyc:CPD-16906@Charged	MetaCyc:CPD-16906@Charged	eQuilibrator:MNXM145700
cpd34341	MetaCyc:CPD0-2606	MetaCyc:CPD0-2606	MetaCyc:CPD0-2606	MetaCyc:CPD0-2606	MetaCyc:CPD0-2606	MetaCyc:CPD0-2606	GC	MetaCyc:CPD0-2606@Charged	MetaCyc:CPD0-2606@Charged	
cpd34342	MetaCyc:CPD-20464;ChEBI:138975	MetaCyc:CPD-20464;ChEBI:138975	MetaCyc:CPD-20464;ChEBI:138975	MetaCyc:CPD-20464;ChEBI:138975	MetaCyc:CPD-20464	MetaCyc:CPD-20464	GC	MetaCyc:CPD-20464@Charged	MetaCyc:CPD-20464@Charged	
cpd34343	MetaCyc:CPD-15632	MetaCyc:CPD-15632	MetaCyc:CPD-15632	MetaCyc:CPD-15632	MetaCyc:CPD-15632	MetaCyc:CPD-15632	GC	MetaCyc:CPD-15632@Charged	MetaCyc:CPD-15632@Charged	eQuilibrator:MNXM59681
cpd34344	MetaCyc:CPD-17316;ChEBI:131856	MetaCyc:CPD-17316;ChEBI:131856	MetaCyc:CPD-17316;ChEBI:131856	MetaCyc:CPD-17316;ChEBI:131856	MetaCyc:CPD-17316	MetaCyc:CPD-17316	EQ	eQuilibrator:MNXM147761	MetaCyc:CPD-17316@Charged	eQuilibrator:MNXM147761
cpd34345	MetaCyc:CPD-19763	MetaCyc:CPD-19763	MetaCyc:CPD-19763	MetaCyc:CPD-19763	MetaCyc:CPD-19763	MetaCyc:CPD-19763	GC	MetaCyc:CPD-19763@Charged	MetaCyc:CPD-19763@Charged	
cpd34346	MetaCyc:CPD-15871	MetaCyc:CPD-15871	MetaCyc:CPD-15871	MetaCyc:CPD-15871@Charged	MetaCyc:CPD-15871	MetaCyc:CPD-15871	GC	MetaCyc:CPD-15871@Charged	MetaCyc:CPD-15871@Charged	
cpd34347	MetaCyc:CPD-17971	MetaCyc:CPD-17971	MetaCyc:CPD-17971	MetaCyc:CPD-17971	MetaCyc:CPD-17971	MetaCyc:CPD-17971	EQ	eQuilibrator:MNXM152294	MetaCyc:CPD-17971@Charged	eQuilibrator:MNXM152294
cpd34348	MetaCyc:CPD-15000@Charged	MetaCyc:CPD-15000@Charged	MetaCyc:CPD-15000@Charged	MetaCyc:CPD-15000@Charged	MetaCyc:CPD-15000	MetaCyc:CPD-15000	GC	MetaCyc:CPD-15000@Charged	MetaCyc:CPD-15000@Charged	
cpd34349	MetaCyc:CPD-19565	MetaCyc:CPD-19565	MetaCyc:CPD-19565	MetaCyc:CPD-19565	MetaCyc:CPD-19565	MetaCyc:CPD-19565	EQ	eQuilibrator:MNXM468478	MetaCyc:CPD-19565@Charged	eQuilibrator:MNXM468478
cpd34350	MetaCyc:CPD-14716;ChEBI:75927	MetaCyc:CPD-14716;ChEBI:75927	MetaCyc:CPD-14716;ChEBI:75927	MetaCyc:CPD-14716;ChEBI:75927	MetaCyc:CPD-14716	MetaCyc:CPD-14716	GC	MetaCyc:CPD-14716@Charged	MetaCyc:CPD-14716@Charged	
cpd34351	MetaCyc:CPD-18734	MetaCyc:CPD-18734	MetaCyc:CPD-18734	MetaCyc:CPD-18734	MetaCyc:CPD-18734	MetaCyc:CPD-18734	EQ	eQuilibrator:MNXM488480	MetaCyc:CPD-18734@Charged	eQuilibrator:MNXM488480
cpd34352	MetaCyc:CPD-17221	MetaCyc:CPD-17221	MetaCyc:CPD-17221	MetaCyc:CPD-17221	MetaCyc:CPD-17221		EQ	eQuilibrator:MNXM61452	MetaCyc:CPD-17221@Charged	eQuilibrator:MNXM61452
cpd34353	MetaCyc:CPD-20767@Charged	MetaCyc:CPD-20767@Charged	MetaCyc:CPD-20767@Charged	MetaCyc:CPD-20767@Charged	MetaCyc:CPD-20767	MetaCyc:CPD-20767	GC	MetaCyc:CPD-20767@Charged	MetaCyc:CPD-20767@Charged	
cpd34354	MetaCyc:CPD-18414	MetaCyc:CPD-18414	MetaCyc:CPD-18414	MetaCyc:CPD-18414	MetaCyc:CPD-18414	MetaCyc:CPD-18414	GC	MetaCyc:CPD-18414@Charged	MetaCyc:CPD-18414@Charged	
cpd34355	MetaCyc:CPD-20721	MetaCyc:CPD-20721	MetaCyc:CPD-20721	MetaCyc:CPD-20721	MetaCyc:CPD-20721	MetaCyc:CPD-20721	GC	MetaCyc:CPD-20721@Charged	MetaCyc:CPD-20721@Charged	
cpd34356	MetaCyc:CPD-18974@Charged	MetaCyc:CPD-18974@Charged	MetaCyc:CPD-18974@Charged	MetaCyc:CPD-18974@Charged	MetaCyc:CPD-18974	MetaCyc:CPD-18974	EQ		MetaCyc:CPD-18974@Charged	
cpd34357	MetaCyc:CPD-14902	MetaCyc:CPD-14902	MetaCyc:CPD-14902	MetaCyc:CPD-14902	MetaCyc:CPD-14902	MetaCyc:CPD-14902	GC	MetaCyc:CPD-14902@Charged	MetaCyc:CPD-14902@Charged	eQuilibrator:MNXM24495
cpd34358	MetaCyc:CPD-14674;ChEBI:49189	MetaCyc:CPD-14674;ChEBI:49189	MetaCyc:CPD-14674;ChEBI:49189	MetaCyc:CPD-14674;ChEBI:49189	MetaCyc:CPD-14674	MetaCyc:CPD-14674	EQ	eQuilibrator:MNXM1947	MetaCyc:CPD-14674@Charged	eQuilibrator:MNXM1947
cpd34359	MetaCyc:CPD-16749	MetaCyc:CPD-16749	MetaCyc:CPD-16749	MetaCyc:CPD-16749	MetaCyc:CPD-16749	MetaCyc:CPD-16749	GC	MetaCyc:CPD-16749@Charged	MetaCyc:CPD-16749@Charged	eQuilibrator:MNXM148665
cpd34360	MetaCyc:CPD-19491	MetaCyc:CPD-19491	MetaCyc:CPD-19491	MetaCyc:CPD-19491	MetaCyc:CPD-19491	MetaCyc:CPD-19491	EQ	eQuilibrator:MNXM164245	MetaCyc:CPD-19491@Charged	eQuilibrator:MNXM164245
cpd34361	MetaCyc:CPD-20348	MetaCyc:CPD-20348	MetaCyc:CPD-20348	MetaCyc:CPD-20348	MetaCyc:CPD-20348	MetaCyc:CPD-20348	EQ	eQuilibrator:MNXM163415	MetaCyc:CPD-20348@Charged	eQuilibrator:MNXM163415
cpd34362	MetaCyc:CPD-21192	MetaCyc:CPD-21192	MetaCyc:CPD-21192	MetaCyc:CPD-21192	MetaCyc:CPD-21192	MetaCyc:CPD-21192	GC	MetaCyc:CPD-21192@Charged	MetaCyc:CPD-21192@Charged	
cpd34363	MetaCyc:CPD-16449;ChEBI:76855	MetaCyc:CPD-16449;ChEBI:76855	MetaCyc:CPD-16449;ChEBI:76855	MetaCyc:CPD-16449;ChEBI:76855	MetaCyc:CPD-16449	MetaCyc:CPD-16449	GC	MetaCyc:CPD-16449@Charged	MetaCyc:CPD-16449@Charged	
cpd34364	MetaCyc:CPD-20788	MetaCyc:CPD-20788	MetaCyc:CPD-20788	MetaCyc:CPD-20788	MetaCyc:CPD-20788		GC	MetaCyc:CPD-20788@Charged	MetaCyc:CPD-20788@Charged	
cpd34365	MetaCyc:CPD-20684	MetaCyc:CPD-20684	MetaCyc:CPD-20684	MetaCyc:CPD-20684	MetaCyc:CPD-20684	MetaCyc:CPD-20684	GC	MetaCyc:CPD-20684@Charged	MetaCyc:CPD-20684@Charged	
cpd34366	MetaCyc:CPD-16410	MetaCyc:CPD-16410	MetaCyc:CPD-16410	MetaCyc:CPD-16410	MetaCyc:CPD-16410	MetaCyc:CPD-16410	EQ	eQuilibrator:MNXM39871	MetaCyc:CPD-16410@Charged	eQuilibrator:MNXM39871
cpd34367	MetaCyc:CPD-17609	MetaCyc:CPD-17609	MetaCyc:CPD-17609	MetaCyc:CPD-17609	MetaCyc:CPD-17609	MetaCyc:CPD-17609	GC	MetaCyc:CPD-17609@Charged	MetaCyc:CPD-17609@Charged	
cpd34368	MetaCyc:CPD-18448;ChEBI:91232	MetaCyc:CPD-18448;ChEBI:91232	MetaCyc:CPD-18448;ChEBI:91232	MetaCyc:CPD-18448;ChEBI:91232	MetaCyc:CPD-18448	MetaCyc:CPD-18448	GC	MetaCyc:CPD-18448@Charged	MetaCyc:CPD-18448@Charged	eQuilibrator:MNXM162630
cpd34369	MetaCyc:CPD-18708	MetaCyc:CPD-18708	MetaCyc:CPD-18708	MetaCyc:CPD-18708	MetaCyc:CPD-18708	MetaCyc:CPD-18708	EQ	eQuilibrator:MNXM496915	MetaCyc:CPD-18708@Charged	eQuilibrator:MNXM496915
cpd34370	MetaCyc:CPD-19456	MetaCyc:CPD-19456	MetaCyc:CPD-19456	MetaCyc:CPD-19456	MetaCyc:CPD-19456	MetaCyc:CPD-19456	EQ	eQuilibrator:MNXM531823	MetaCyc:CPD-19456@Charged	eQuilibrator:MNXM531823
cpd34371	MetaCyc:CPD-20104	MetaCyc:CPD-20104	MetaCyc:CPD-20104	MetaCyc:CPD-20104	MetaCyc:CPD-20104	MetaCyc:CPD-20104	GC	MetaCyc:CPD-20104@Charged	MetaCyc:CPD-20104@Charged	
cpd34372	MetaCyc:CPD-20976;ChEBI:155844	MetaCyc:CPD-20976;ChEBI:155844	MetaCyc:CPD-20976;ChEBI:155844	MetaCyc:CPD-20976;ChEBI:155844	MetaCyc:CPD-20976	MetaCyc:CPD-20976	GC	MetaCyc:CPD-20976@Charged	MetaCyc:CPD-20976@Charged	
cpd34373	MetaCyc:CPD-15620	MetaCyc:CPD-15620	MetaCyc:CPD-15620	MetaCyc:CPD-15620	MetaCyc:CPD-15620	MetaCyc:CPD-15620	EQ	eQuilibrator:MNXM40577	MetaCyc:CPD-15620@Charged	eQuilibrator:MNXM40577
cpd34374	MetaCyc:CPD-19349	MetaCyc:CPD-19349	MetaCyc:CPD-19349	MetaCyc:CPD-19349	MetaCyc:CPD-19349	MetaCyc:CPD-19349	EQ		MetaCyc:CPD-19349@Charged	
cpd34375	MetaCyc:CPD-15954	MetaCyc:CPD-15954	MetaCyc:CPD-15954	MetaCyc:CPD-15954	MetaCyc:CPD-15954	MetaCyc:CPD-15954	GC	MetaCyc:CPD-15954@Charged	MetaCyc:CPD-15954@Charged	
cpd34376	MetaCyc:CPD-19899	MetaCyc:CPD-19899	MetaCyc:CPD-19899	MetaCyc:CPD-19899	MetaCyc:CPD-19899	MetaCyc:CPD-19899	GC	MetaCyc:CPD-19899@Charged	MetaCyc:CPD-19899@Charged	
cpd34377	MetaCyc:CPD-14828	MetaCyc:CPD-14828	MetaCyc:CPD-14828	MetaCyc:CPD-14828	MetaCyc:CPD-14828	MetaCyc:CPD-14828	EQ	eQuilibrator:MNXM114580	MetaCyc:CPD-14828@Charged	eQuilibrator:MNXM114580
cpd34378	MetaCyc:CPD-19621	MetaCyc:CPD-19621	MetaCyc:CPD-19621	MetaCyc:CPD-19621	MetaCyc:CPD-19621	MetaCyc:CPD-19621	EQ	eQuilibrator:MNXM683030	MetaCyc:CPD-19621@Charged	eQuilibrator:MNXM683030
cpd34379	MetaCyc:CPD-16520	MetaCyc:CPD-16520	MetaCyc:CPD-16520	MetaCyc:CPD-16520	MetaCyc:CPD-16520	MetaCyc:CPD-16520	GC	MetaCyc:CPD-16520@Charged	MetaCyc:CPD-16520@Charged	
cpd34380	MetaCyc:CPD1UA-57	MetaCyc:CPD1UA-57	MetaCyc:CPD1UA-57	MetaCyc:CPD1UA-57	MetaCyc:CPD1UA-57	MetaCyc:CPD1UA-57	GC	MetaCyc:CPD1UA-57@Charged	MetaCyc:CPD1UA-57@Charged	
cpd34381	MetaCyc:CPD-20828	MetaCyc:CPD-20828	MetaCyc:CPD-20828	MetaCyc:CPD-20828	MetaCyc:CPD-20828	MetaCyc:CPD-20828	GC	MetaCyc:CPD-20828@Charged	MetaCyc:CPD-20828@Charged	
cpd34382	MetaCyc:CPD-15157	MetaCyc:CPD-15157	MetaCyc:CPD-15157	MetaCyc:CPD-15157	MetaCyc:CPD-15157	MetaCyc:CPD-15157	GC	MetaCyc:CPD-15157@Charged	MetaCyc:CPD-15157@Charged	eQuilibrator:MNXM118302
cpd34383	MetaCyc:CPD-19326	MetaCyc:CPD-19326	MetaCyc:CPD-19326	MetaCyc:CPD-19326	MetaCyc:CPD-19326	MetaCyc:CPD-19326	GC	MetaCyc:CPD-19326@Charged	MetaCyc:CPD-19326@Charged	eQuilibrator:MNXM164783
cpd34384	MetaCyc:CPD-15177@Charged;ChEBI:63682@Charged	MetaCyc:CPD-15177@Charged;ChEBI:63682@Charged	MetaCyc:CPD-15177@Charged;ChEBI:63682@Charged	MetaCyc:CPD-15177@Charged;ChEBI:63682@Charged	MetaCyc:CPD-15177		GC	MetaCyc:CPD-15177@Charged	MetaCyc:CPD-15177@Charged	
cpd34385	MetaCyc:CPD-18508;ChEBI:88123	MetaCyc:CPD-18508;ChEBI:88123	MetaCyc:CPD-18508;ChEBI:88123	MetaCyc:CPD-18508;ChEBI:88123	MetaCyc:CPD-18508	MetaCyc:CPD-18508	EQ	eQuilibrator:MNXM162476	MetaCyc:CPD-18508@Charged	eQuilibrator:MNXM162476
cpd34386	MetaCyc:CPD-21461	MetaCyc:CPD-21461	MetaCyc:CPD-21461	MetaCyc:CPD-21461	MetaCyc:CPD-21461	MetaCyc:CPD-21461	GC	MetaCyc:CPD-21461@Charged	MetaCyc:CPD-21461@Charged	
cpd34387	MetaCyc:CPD-18300	MetaCyc:CPD-18300	MetaCyc:CPD-18300	MetaCyc:CPD-18300	MetaCyc:CPD-18300	MetaCyc:CPD-18300	GC	MetaCyc:CPD-18300@Charged	MetaCyc:CPD-18300@Charged	
cpd34388	MetaCyc:CPD-14698;ChEBI:141108	MetaCyc:CPD-14698;ChEBI:141108	MetaCyc:CPD-14698;ChEBI:141108	MetaCyc:CPD-14698;ChEBI:141108		MetaCyc:CPD-14698	EQ	eQuilibrator:MNXM30494	MetaCyc:CPD-14698@Charged	eQuilibrator:MNXM30494
cpd34389	MetaCyc:CPD-20094	MetaCyc:CPD-20094	MetaCyc:CPD-20094	MetaCyc:CPD-20094	MetaCyc:CPD-20094	MetaCyc:CPD-20094	GC	MetaCyc:CPD-20094@Charged	MetaCyc:CPD-20094@Charged	
cpd34390	MetaCyc:CPD-21282	MetaCyc:CPD-21282	MetaCyc:CPD-21282	MetaCyc:CPD-21282	MetaCyc:CPD-21282	MetaCyc:CPD-21282	GC	MetaCyc:CPD-21282@Charged	MetaCyc:CPD-21282@Charged	
cpd34391	MetaCyc:CPD-14619@Charged	MetaCyc:CPD-14619@Charged	MetaCyc:CPD-14619@Charged	MetaCyc:CPD-14619@Charged	MetaCyc:CPD-14619	MetaCyc:CPD-14619	GC	MetaCyc:CPD-14619@Charged	MetaCyc:CPD-14619@Charged	
cpd34392	MetaCyc:CPD-20416	MetaCyc:CPD-20416	MetaCyc:CPD-20416	MetaCyc:CPD-20416	MetaCyc:CPD-20416	MetaCyc:CPD-20416	EQ	eQuilibrator:MNXM57911	MetaCyc:CPD-20416@Charged	eQuilibrator:MNXM57911
cpd34393	MetaCyc:CPD-17659;ChEBI:85306	MetaCyc:CPD-17659;ChEBI:85306	MetaCyc:CPD-17659;ChEBI:85306	MetaCyc:CPD-17659;ChEBI:85306	MetaCyc:CPD-17659	MetaCyc:CPD-17659	EQ	eQuilibrator:MNXM17053	MetaCyc:CPD-17659@Charged	eQuilibrator:MNXM17053
cpd34394	MetaCyc:CPD-21097	MetaCyc:CPD-21097	MetaCyc:CPD-21097	MetaCyc:CPD-21097	MetaCyc:CPD-21097	MetaCyc:CPD-21097	GC	MetaCyc:CPD-21097@Charged	MetaCyc:CPD-21097@Charged	
cpd34395	MetaCyc:CPD-19492	MetaCyc:CPD-19492	MetaCyc:CPD-19492	MetaCyc:CPD-19492	MetaCyc:CPD-19492	MetaCyc:CPD-19492	EQ	eQuilibrator:MNXM164223	MetaCyc:CPD-19492@Charged	eQuilibrator:MNXM164223
cpd34396	MetaCyc:CPD-17509;ChEBI:84310	MetaCyc:CPD-17509;ChEBI:84310	MetaCyc:CPD-17509;ChEBI:84310	MetaCyc:CPD-17509;ChEBI:84310	MetaCyc:CPD-17509	MetaCyc:CPD-17509	GC	MetaCyc:CPD-17509@Charged	MetaCyc:CPD-17509@Charged	eQuilibrator:MNXM145814
cpd34397										
cpd34398	MetaCyc:CPD-18410	MetaCyc:CPD-18410	MetaCyc:CPD-18410	MetaCyc:CPD-18410	MetaCyc:CPD-18410	MetaCyc:CPD-18410	GC	MetaCyc:CPD-18410@Charged	MetaCyc:CPD-18410@Charged	
cpd34399	MetaCyc:CPD-20225;ChEBI:138049	MetaCyc:CPD-20225;ChEBI:138049	MetaCyc:CPD-20225;ChEBI:138049	MetaCyc:CPD-20225;ChEBI:138049			GC	MetaCyc:CPD-20225@Charged	MetaCyc:CPD-20225@Charged	
cpd34400	MetaCyc:CPD-15666	MetaCyc:CPD-15666	MetaCyc:CPD-15666	MetaCyc:CPD-15666	MetaCyc:CPD-15666	MetaCyc:CPD-15666	EQ	eQuilibrator:MNXM147859	MetaCyc:CPD-15666@Charged	eQuilibrator:MNXM147859
cpd34401	MetaCyc:CPD-19875	MetaCyc:CPD-19875	MetaCyc:CPD-19875	MetaCyc:CPD-19875	MetaCyc:CPD-19875		EQ	eQuilibrator:MNXM160294	MetaCyc:CPD-19875@Charged	eQuilibrator:MNXM160294
cpd34402	MetaCyc:CPD-17081	MetaCyc:CPD-17081	MetaCyc:CPD-17081	MetaCyc:CPD-17081	MetaCyc:CPD-17081	MetaCyc:CPD-17081	EQ	eQuilibrator:MNXM148671	MetaCyc:CPD-17081@Charged	eQuilibrator:MNXM148671
cpd34403	MetaCyc:CPD-15680	MetaCyc:CPD-15680	MetaCyc:CPD-15680	MetaCyc:CPD-15680	MetaCyc:CPD-15680		EQ	eQuilibrator:MNXM27815	MetaCyc:CPD-15680@Charged	eQuilibrator:MNXM27815
cpd34404	MetaCyc:CPD-20371	MetaCyc:CPD-20371	MetaCyc:CPD-20371	MetaCyc:CPD-20371	MetaCyc:CPD-20371	MetaCyc:CPD-20371	GC	MetaCyc:CPD-20371@Charged	MetaCyc:CPD-20371@Charged	
cpd34405	MetaCyc:CPD-19342	MetaCyc:CPD-19342	MetaCyc:CPD-19342	MetaCyc:CPD-19342	MetaCyc:CPD-19342		GC	MetaCyc:CPD-19342@Charged	MetaCyc:CPD-19342@Charged	eQuilibrator:MNXM164784
cpd34406	MetaCyc:CPD-20294	MetaCyc:CPD-20294	MetaCyc:CPD-20294	MetaCyc:CPD-20294	MetaCyc:CPD-20294	MetaCyc:CPD-20294	GC	MetaCyc:CPD-20294@Charged	MetaCyc:CPD-20294@Charged	
cpd34407	MetaCyc:CPD-20383	MetaCyc:CPD-20383	MetaCyc:CPD-20383	MetaCyc:CPD-20383	MetaCyc:CPD-20383	MetaCyc:CPD-20383	EQ	eQuilibrator:MNXM127271	MetaCyc:CPD-20383@Charged	eQuilibrator:MNXM127271
cpd34408	MetaCyc:CPD-19437@Charged	MetaCyc:CPD-19437@Charged	MetaCyc:CPD-19437@Charged	MetaCyc:CPD-19437@Charged	MetaCyc:CPD-19437	MetaCyc:CPD-19437	GC	MetaCyc:CPD-19437@Charged	MetaCyc:CPD-19437@Charged	
cpd34409	MetaCyc:CPD-19801;ChEBI:136543	MetaCyc:CPD-19801;ChEBI:136543	MetaCyc:CPD-19801;ChEBI:136543	MetaCyc:CPD-19801;ChEBI:136543	MetaCyc:CPD-19801	MetaCyc:CPD-19801	GC	MetaCyc:CPD-19801@Charged	MetaCyc:CPD-19801@Charged	eQuilibrator:MNXM169451
cpd34410	MetaCyc:CPD-16472	MetaCyc:CPD-16472	MetaCyc:CPD-16472	MetaCyc:CPD-16472	MetaCyc:CPD-16472	MetaCyc:CPD-16472	EQ	eQuilibrator:MNXM43850	MetaCyc:CPD-16472@Charged	eQuilibrator:MNXM43850
cpd34411	MetaCyc:CPD-15365	MetaCyc:CPD-15365	MetaCyc:CPD-15365	MetaCyc:CPD-15365	MetaCyc:CPD-15365	MetaCyc:CPD-15365	EQ	eQuilibrator:MNXM148210	MetaCyc:CPD-15365@Charged	eQuilibrator:MNXM148210
cpd34412	MetaCyc:CPD-21265;ChEBI:141822	MetaCyc:CPD-21265;ChEBI:141822	MetaCyc:CPD-21265;ChEBI:141822	MetaCyc:CPD-21265;ChEBI:141822			GC	MetaCyc:CPD-21265@Charged	MetaCyc:CPD-21265@Charged	
cpd34413	MetaCyc:CPD-18483;ChEBI:88094	MetaCyc:CPD-18483;ChEBI:88094	MetaCyc:CPD-18483;ChEBI:88094	MetaCyc:CPD-18483;ChEBI:88094	MetaCyc:CPD-18483	MetaCyc:CPD-18483	GC	MetaCyc:CPD-18483@Charged	MetaCyc:CPD-18483@Charged	eQuilibrator:MNXM162449
cpd34414	MetaCyc:CPD-19968	MetaCyc:CPD-19968	MetaCyc:CPD-19968	MetaCyc:CPD-19968	MetaCyc:CPD-19968	MetaCyc:CPD-19968	GC	MetaCyc:CPD-19968@Charged	MetaCyc:CPD-19968@Charged	
cpd34415	MetaCyc:CPD-17650;ChEBI:140677	MetaCyc:CPD-17650;ChEBI:140677	MetaCyc:CPD-17650;ChEBI:140677	MetaCyc:CPD-17650;ChEBI:140677	MetaCyc:CPD-17650	MetaCyc:CPD-17650	EQ	eQuilibrator:MNXM148288	MetaCyc:CPD-17650@Charged	eQuilibrator:MNXM148288
cpd34416	MetaCyc:CPD-17670;ChEBI:78267	MetaCyc:CPD-17670;ChEBI:78267	MetaCyc:CPD-17670;ChEBI:78267	MetaCyc:CPD-17670;ChEBI:78267	MetaCyc:CPD-17670	MetaCyc:CPD-17670	EQ	eQuilibrator:MNXM146461	MetaCyc:CPD-17670@Charged	eQuilibrator:MNXM146461
cpd34417	MetaCyc:CPD-16371	MetaCyc:CPD-16371	MetaCyc:CPD-16371	MetaCyc:CPD-16371	MetaCyc:CPD-16371	MetaCyc:CPD-16371	GC	MetaCyc:CPD-16371@Charged	MetaCyc:CPD-16371@Charged	eQuilibrator:MNXM57467
cpd34418	MetaCyc:CPD-19227	MetaCyc:CPD-19227	MetaCyc:CPD-19227	MetaCyc:CPD-19227		MetaCyc:CPD-19227	EQ	eQuilibrator:MNXM468696	MetaCyc:CPD-19227@Charged	eQuilibrator:MNXM468696
cpd34419	MetaCyc:CPD-17571@Charged	MetaCyc:CPD-17571@Charged	MetaCyc:CPD-17571@Charged	MetaCyc:CPD-17571@Charged	MetaCyc:CPD-17571		GC	MetaCyc:CPD-17571@Charged	MetaCyc:CPD-17571@Charged	
cpd34420	MetaCyc:CPD-18766@Charged;ChEBI:90902@Charged	MetaCyc:CPD-18766@Charged;ChEBI:90902@Charged	MetaCyc:CPD-18766@Charged;ChEBI:90902@Charged	MetaCyc:CPD-18766@Charged;ChEBI:90902@Charged	MetaCyc:CPD-18766	MetaCyc:CPD-18766	EQ	eQuilibrator:MNXM162739	MetaCyc:CPD-18766@Charged	eQuilibrator:MNXM162739
cpd34421	MetaCyc:CPD-19222	MetaCyc:CPD-19222	MetaCyc:CPD-19222	MetaCyc:CPD-19222		MetaCyc:CPD-19222	GC	MetaCyc:CPD-19222@Charged	MetaCyc:CPD-19222@Charged	eQuilibrator:MNXM468502
cpd34422	MetaCyc:CPD-18441	MetaCyc:CPD-18441	MetaCyc:CPD-18441	MetaCyc:CPD-18441	MetaCyc:CPD-18441	MetaCyc:CPD-18441	EQ	eQuilibrator:MNXM42225	MetaCyc:CPD-18441@Charged	eQuilibrator:MNXM42225
cpd34423	MetaCyc:CPD-17013	MetaCyc:CPD-17013	MetaCyc:CPD-17013	MetaCyc:CPD-17013	MetaCyc:CPD-17013	MetaCyc:CPD-17013	EQ	eQuilibrator:MNXM147387	MetaCyc:CPD-17013@Charged	eQuilibrator:MNXM147387
cpd34424	MetaCyc:CPD-19261;ChEBI:142709	MetaCyc:CPD-19261;ChEBI:142709	MetaCyc:CPD-19261;ChEBI:142709	MetaCyc:CPD-19261;ChEBI:142709	MetaCyc:CPD-19261	MetaCyc:CPD-19261	GC	MetaCyc:CPD-19261@Charged	MetaCyc:CPD-19261@Charged	eQuilibrator:MNXM165517
cpd34425	MetaCyc:CPD-15626	MetaCyc:CPD-15626	MetaCyc:CPD-15626	MetaCyc:CPD-15626	MetaCyc:CPD-15626	MetaCyc:CPD-15626	EQ	eQuilibrator:MNXM40588	MetaCyc:CPD-15626@Charged	eQuilibrator:MNXM40588
cpd34426	MetaCyc:CPD-19662@Charged	MetaCyc:CPD-19662@Charged	MetaCyc:CPD-19662@Charged	MetaCyc:CPD-19662@Charged	MetaCyc:CPD-19662	MetaCyc:CPD-19662	GC	MetaCyc:CPD-19662@Charged	MetaCyc:CPD-19662@Charged	
cpd34427	MetaCyc:CPD-19544	MetaCyc:CPD-19544	MetaCyc:CPD-19544	MetaCyc:CPD-19544	MetaCyc:CPD-19544	MetaCyc:CPD-19544	EQ		MetaCyc:CPD-19544@Charged	
cpd34428	MetaCyc:CPD-19129	MetaCyc:CPD-19129	MetaCyc:CPD-19129	MetaCyc:CPD-19129	MetaCyc:CPD-19129	MetaCyc:CPD-19129	GC	MetaCyc:CPD-19129@Charged	MetaCyc:CPD-19129@Charged	
cpd34429	MetaCyc:FADH@Charged	MetaCyc:FADH@Charged	MetaCyc:FADH@Charged	MetaCyc:FADH@Charged	MetaCyc:FADH	MetaCyc:FADH	EQ		MetaCyc:FADH@Charged	
cpd34430	MetaCyc:CPD-17985	MetaCyc:CPD-17985		MetaCyc:CPD-17985	MetaCyc:CPD-17985	MetaCyc:CPD-17985	GC	MetaCyc:CPD-17985@Charged	MetaCyc:CPD-17985@Charged	
cpd34431	MetaCyc:CPD-19669	MetaCyc:CPD-19669	MetaCyc:CPD-19669	MetaCyc:CPD-19669	MetaCyc:CPD-19669	MetaCyc:CPD-19669	GC	MetaCyc:CPD-19669@Charged	MetaCyc:CPD-19669@Charged	eQuilibrator:MNXM468660
cpd34432	MetaCyc:CPD-19888;ChEBI:138605	MetaCyc:CPD-19888;ChEBI:138605	MetaCyc:CPD-19888;ChEBI:138605	MetaCyc:CPD-19888;ChEBI:138605	MetaCyc:CPD-19888	MetaCyc:CPD-19888	GC	MetaCyc:CPD-19888@Charged	MetaCyc:CPD-19888@Charged	
cpd34433	MetaCyc:CPD-19018	MetaCyc:CPD-19018	MetaCyc:CPD-19018	MetaCyc:CPD-19018	MetaCyc:CPD-19018	MetaCyc:CPD-19018	EQ	eQuilibrator:MNXM683063	MetaCyc:CPD-19018@Charged	eQuilibrator:MNXM683063
cpd34434	MetaCyc:CPD-18627	MetaCyc:CPD-18627	MetaCyc:CPD-18627	MetaCyc:CPD-18627	MetaCyc:CPD-18627	MetaCyc:CPD-18627	EQ	eQuilibrator:MNXM164628	MetaCyc:CPD-18627@Charged	eQuilibrator:MNXM164628
cpd34435	MetaCyc:CPD-18145	MetaCyc:CPD-18145	MetaCyc:CPD-18145	MetaCyc:CPD-18145	MetaCyc:CPD-18145	MetaCyc:CPD-18145	EQ	eQuilibrator:MNXM164253	MetaCyc:CPD-18145@Charged	eQuilibrator:MNXM164253
cpd34436	MetaCyc:CPD-16432@Charged	MetaCyc:CPD-16432@Charged	MetaCyc:CPD-16432@Charged	MetaCyc:CPD-16432@Charged	MetaCyc:CPD-16432	MetaCyc:CPD-16432	GC	MetaCyc:CPD-16432@Charged	MetaCyc:CPD-16432@Charged	
